Date,Away Team,Home Odds,Draw Odds,Away Odds
20160317,15,3.16,3.76,1.97
20160317,25,2.52,3.71,2.38
20160317,8,3.22,3.64,1.99
20160317,27,1.79,3.94,3.64
20160316,0,1.96,3.76,3.16
20160316,3,2.37,3.71,2.51
20160316,9,2.46,3.68,2.45
20160316,14,3.17,3.76,1.98
20160316,4,1.84,3.93,3.51
20160316,13,2.05,3.86,2.98
20160315,24,2.14,3.76,2.81
20160315,29,2.31,3.73,2.58
20160315,15,2.67,3.72,2.27
20160315,8,2.82,3.74,2.15
20160315,25,2.26,3.65,2.69
20160315,7,3.45,3.93,1.85
20160315,12,1.9,3.87,3.24
20160315,27,1.65,4.05,4.22
20160314,6,1.62,4.04,4.49
20160314,3,2.31,3.7,2.6
20160314,14,3.17,3.9,1.95
20160314,22,3.26,3.91,1.92
20160314,29,2.14,3.71,2.86
20160314,15,2.11,3.76,2.87
20160313,11,1.68,4.15,4.0
20160313,7,3.03,3.79,2.02
20160313,1,2.39,3.62,2.56
20160312,6,1.61,4.0,4.62
20160312,19,2.35,3.74,2.53
20160312,17,1.89,3.91,3.3
20160312,22,3.39,3.88,1.88
20160312,14,2.24,3.71,2.67
20160312,4,1.95,3.74,3.23
20160312,8,2.92,3.72,2.09
20160312,11,1.96,3.91,3.13
20160312,9,2.27,3.76,2.64
20160312,0,2.41,3.64,2.53
20160312,12,2.31,3.74,2.57
20160312,27,2.32,3.69,2.6
20160311,17,2.08,3.87,2.89
20160311,21,2.53,3.78,2.36
20160311,10,2.38,3.62,2.58
20160311,4,1.9,3.81,3.3
20160311,1,3.16,3.86,1.97
20160310,6,1.63,4.07,4.3
20160310,2,1.85,3.89,3.41
20160310,3,1.8,3.96,3.58
20160310,18,1.87,3.93,3.35
20160310,16,2.08,3.75,2.92
20160310,27,1.79,3.94,3.67
20160309,19,2.2,3.68,2.76
20160309,10,3.09,3.81,2.0
20160309,17,2.3,3.71,2.6
20160309,22,2.95,3.87,2.05
20160309,21,2.52,3.65,2.4
20160309,12,3.33,3.95,1.87
20160308,28,2.81,3.78,2.14
20160308,22,3.13,3.89,1.97
20160308,5,2.94,3.9,2.02
20160308,1,2.47,3.73,2.39
20160308,24,2.02,3.88,3.0
20160308,0,3.27,3.9,1.91
20160308,18,2.17,3.82,2.74
20160308,25,2.52,3.73,2.36
20160307,26,1.57,4.11,4.82
20160307,19,2.11,3.77,2.87
20160307,28,3.1,3.91,1.96
20160307,17,2.04,3.9,2.97
20160307,24,2.34,3.74,2.55
20160307,16,2.49,3.69,2.43
20160307,7,2.66,3.8,2.24
20160306,14,2.31,3.67,2.63
20160306,2,2.29,3.75,2.6
20160306,25,1.96,3.78,3.19
20160306,1,3.15,3.73,1.99
20160306,12,2.17,3.88,2.71
20160306,5,3.03,3.92,1.99
20160305,26,1.64,4.14,4.24
20160305,15,2.92,3.72,2.11
20160305,19,2.23,3.75,2.68
20160305,20,1.97,3.8,3.14
20160305,27,1.71,3.95,3.98
20160305,13,2.25,3.82,2.61
20160305,18,2.78,3.82,2.16
20160305,10,2.14,3.63,2.92
20160305,22,2.97,3.67,2.07
20160305,23,1.54,4.32,4.79
20160305,8,3.11,3.69,2.02
20160304,6,1.68,4.04,4.09
20160304,2,1.86,3.92,3.39
20160304,0,1.77,3.9,3.7
20160303,13,1.64,4.15,4.24
20160303,28,3.22,3.89,1.93
20160303,10,3.16,3.91,1.96
20160303,15,2.54,3.74,2.34
20160303,6,1.61,3.94,4.65
20160303,12,2.75,3.77,2.19
20160303,7,3.04,3.83,2.01
20160303,8,4.03,3.97,1.71
20160303,21,2.24,3.7,2.68
20160303,23,2.23,3.73,2.68
20160303,2,1.92,3.79,3.29
20160303,0,2.08,3.69,3.0
20160302,13,1.68,4.03,4.02
20160302,21,2.55,3.64,2.39
20160302,11,1.52,4.42,4.78
20160301,12,3.03,3.72,2.05
20160301,9,1.87,3.93,3.37
20160301,5,2.09,3.92,2.84
20160301,15,2.64,3.71,2.3
20160301,2,2.21,3.68,2.78
20160301,14,2.57,3.71,2.36
20160301,1,1.98,3.82,3.12
20160301,23,1.67,4.21,3.96
20160301,27,2.17,3.6,2.89
20160229,13,1.91,3.9,3.28
20160229,25,2.04,3.89,2.97
20160229,7,3.34,3.91,1.89
20160229,20,2.01,3.91,3.0
20160229,23,1.97,3.88,3.14
20160229,17,1.64,4.1,4.21
20160228,12,2.95,3.76,2.05
20160228,29,2.16,3.65,2.88
20160228,28,3.07,3.82,2.0
20160228,7,2.38,3.72,2.49
20160228,14,2.34,3.63,2.64
20160228,15,1.99,3.73,3.12
20160228,19,2.26,3.72,2.65
20160227,16,1.57,4.23,4.58
20160227,18,2.41,3.81,2.45
20160227,25,2.59,3.73,2.31
20160227,11,1.95,3.89,3.19
20160227,0,2.17,3.87,2.75
20160227,15,2.46,3.73,2.43
20160227,14,2.15,3.71,2.85
20160227,3,1.74,4.01,3.79
20160227,17,2.03,3.78,3.05
20160226,16,1.68,4.11,4.08
20160226,2,1.57,4.23,4.63
20160226,24,2.83,3.73,2.14
20160226,7,3.04,3.65,2.07
20160226,8,1.71,3.97,3.96
20160225,2,1.64,4.08,4.24
20160225,18,2.52,3.73,2.37
20160225,12,2.74,3.84,2.17
20160225,3,1.79,4.11,3.5
20160225,22,2.1,3.74,2.94
20160225,0,2.3,3.7,2.61
20160225,17,1.9,3.91,3.3
20160225,27,3.15,3.84,1.98
20160225,6,2.26,3.65,2.72
20160225,8,2.41,3.68,2.49
20160224,16,1.59,4.25,4.45
20160224,28,3.03,3.9,2.01
20160224,1,2.32,3.73,2.56
20160224,13,1.66,4.15,4.06
20160223,23,1.76,3.99,3.91
20160223,18,2.36,3.66,2.52
20160223,12,2.18,3.76,2.76
20160223,5,2.76,3.92,2.13
20160223,20,1.77,3.98,3.68
20160223,17,1.74,4.07,3.76
20160223,22,3.15,3.88,1.97
20160223,4,2.13,3.75,2.86
20160223,0,2.84,3.61,2.2
20160222,28,2.35,3.66,2.57
20160222,22,2.77,3.75,2.17
20160222,20,1.97,3.89,3.09
20160222,17,1.6,4.19,4.46
20160221,9,2.29,3.64,2.67
20160221,23,1.77,3.94,3.67
20160221,7,2.46,3.75,2.43
20160221,25,1.94,3.82,3.24
20160221,21,2.61,3.67,2.32
20160221,1,2.8,3.74,2.18
20160220,9,2.21,3.9,2.68
20160220,14,2.77,3.73,2.19
20160220,24,2.04,3.92,2.93
20160220,29,2.22,3.69,2.73
20160220,3,2.09,3.75,2.92
20160220,25,2.48,3.77,2.38
20160220,4,2.56,3.75,2.33
20160220,6,1.6,4.16,4.54
20160220,7,2.28,3.73,2.64
20160219,26,2.03,3.76,3.02
20160219,4,2.31,3.75,2.57
20160219,28,2.77,3.74,2.2
20160219,16,2.04,3.84,2.93
20160219,12,2.67,3.56,2.33
20160218,10,2.87,3.74,2.12
20160218,5,2.83,3.94,2.08
20160218,8,2.38,3.74,2.5
20160218,24,2.17,3.75,2.77
20160218,29,2.28,3.67,2.65
20160218,28,2.77,3.72,2.18
20160218,27,2.27,3.77,2.62
20160218,3,2.07,3.8,2.93
20160218,0,2.91,3.89,2.08
20160218,19,2.58,3.74,2.31
20160218,25,2.2,3.68,2.75
20160217,8,2.76,3.73,2.18
20160217,13,2.19,3.81,2.69
20160217,21,2.4,3.63,2.54
20160216,10,2.71,3.81,2.24
20160216,5,2.18,3.8,2.81
20160216,16,2.04,3.82,3.08
20160216,28,2.21,3.88,2.72
20160216,3,2.35,3.78,2.58
20160216,24,2.49,3.83,2.39
20160216,4,2.28,3.53,2.81
20160216,29,2.19,3.85,2.74
20160215,8,2.73,3.75,2.25
20160215,13,2.56,3.8,2.35
20160215,11,1.61,4.37,4.36
20160215,5,2.38,3.9,2.5
20160215,1,2.7,3.78,2.27
20160215,10,2.78,3.84,2.18
20160215,25,1.94,3.98,3.18
20160214,4,1.95,3.88,3.23
20160214,14,2.03,3.88,3.07
20160214,24,2.05,3.75,3.07
20160214,9,2.53,3.73,2.41
20160214,29,3.37,3.79,1.94
20160213,17,1.65,4.25,4.17
20160213,3,2.5,3.79,2.4
20160213,10,2.09,3.85,2.91
20160213,19,2.54,3.86,2.35
20160213,12,2.88,3.82,2.13
20160213,18,2.31,3.78,2.64
20160213,22,2.29,3.76,2.65
20160213,11,1.95,3.84,3.24
20160213,24,2.28,3.8,2.68
20160213,6,2.14,3.64,3.0
20160212,23,2.22,3.81,2.72
20160212,9,1.79,3.89,3.86
20160212,14,2.35,3.67,2.63
20160212,22,2.19,3.78,2.8
20160212,13,2.84,3.77,2.17
20160212,1,2.67,3.76,2.29
20160212,29,2.39,3.78,2.53
20160211,23,1.95,3.93,3.25
20160211,11,1.96,3.84,3.26
20160211,5,2.1,3.91,2.87
20160211,19,2.85,3.77,2.16
20160211,24,2.32,3.78,2.61
20160211,9,2.34,3.76,2.59
20160211,10,3.03,3.74,2.08
20160211,29,2.38,3.74,2.55
20160211,16,1.97,3.87,3.18
20160210,26,2.22,3.79,2.75
20160210,0,2.06,3.85,3.0
20160210,18,2.02,3.83,3.1
20160209,11,2.02,3.82,3.09
20160209,26,2.19,3.77,2.81
20160209,28,2.06,3.84,3.01
20160209,5,2.46,3.84,2.42
20160209,19,2.43,3.71,2.5
20160209,2,2.27,3.63,2.76
20160209,3,2.03,3.8,3.1
20160209,7,2.65,3.68,2.33
20160209,29,2.5,3.68,2.45
20160209,15,2.67,3.73,2.3
20160209,12,2.83,3.9,2.13
20160209,10,2.49,3.69,2.46
20160208,15,2.21,3.71,2.82
20160208,7,2.89,3.8,2.12
20160208,6,1.9,3.77,3.52
20160208,10,2.33,3.74,2.63
20160207,27,2.26,3.76,2.7
20160207,2,1.86,3.95,3.5
20160207,4,1.78,3.92,3.82
20160206,3,2.14,3.76,2.87
20160206,23,2.15,3.73,2.91
20160206,21,2.38,3.79,2.53
20160206,28,2.45,3.69,2.49
20160206,8,2.12,3.76,2.93
20160206,16,1.75,4.03,3.86
20160206,1,1.97,3.87,3.17
20160206,11,2.31,3.87,2.58
20160206,12,2.41,3.78,2.49
20160206,2,2.22,3.83,2.74
20160206,19,3.15,3.72,2.04
20160206,0,2.43,3.78,2.49
20160205,17,1.72,4.05,3.97
20160205,20,1.93,3.96,3.21
20160205,27,2.14,3.76,2.9
20160205,1,2.02,3.83,3.11
20160204,10,2.14,3.7,2.96
20160204,20,2.14,3.88,2.82
20160204,21,3.22,3.87,1.98
20160204,5,2.84,3.95,2.11
20160204,4,1.99,3.8,3.19
20160204,28,2.29,3.75,2.66
20160204,25,1.93,3.81,3.35
20160204,2,2.3,3.78,2.63
20160204,6,2.08,3.66,3.09
20160204,12,1.94,3.97,3.2
20160204,24,3.37,3.83,1.93
20160204,8,2.27,3.81,2.68
20160203,27,2.29,3.74,2.68
20160203,25,1.97,3.79,3.25
20160203,16,1.97,3.92,3.17
20160202,28,2.23,3.75,2.76
20160202,29,3.2,3.79,1.99
20160202,21,2.93,3.76,2.14
20160202,20,2.19,3.85,2.75
20160202,14,2.24,3.7,2.78
20160202,5,2.69,3.83,2.23
20160202,15,2.05,3.8,3.04
20160202,11,1.81,4.03,3.64
20160202,0,3.01,3.6,2.14
20160202,8,2.43,3.72,2.49
20160202,13,2.3,3.83,2.62
20160202,18,1.79,4.06,3.62
20160127,9,1.66,4.12,4.23
20160127,22,2.48,3.83,2.4
20160127,4,1.67,4.15,4.06
20160127,11,1.68,4.18,4.06
20160126,9,1.89,3.94,3.36
20160126,22,3.0,3.77,2.08
20160126,17,1.99,3.85,3.18
20160126,21,3.1,3.74,2.04
20160126,11,1.88,3.82,3.45
20160126,20,1.96,3.92,3.18
20160126,16,2.01,3.88,3.12
20160126,10,2.38,3.69,2.55
20160126,6,1.89,3.72,3.58
20160125,23,1.71,4.2,3.82
20160125,17,1.9,3.81,3.45
20160125,16,1.79,3.97,3.77
20160125,13,2.72,3.87,2.2
20160125,25,2.1,3.77,2.93
20160125,24,2.82,3.76,2.2
20160124,29,2.28,3.74,2.69
20160124,14,2.01,3.69,3.21
20160124,23,2.3,3.78,2.65
20160124,0,3.08,3.73,2.06
20160123,22,2.99,3.8,2.08
20160123,29,3.12,3.82,2.01
20160123,9,1.75,4.15,3.76
20160123,20,1.73,4.09,3.88
20160123,10,2.46,3.73,2.49
20160123,7,2.77,3.7,2.23
20160123,13,2.53,3.78,2.4
20160123,6,2.13,3.62,3.04
20160123,8,2.17,3.76,2.84
20160123,26,1.76,4.0,3.85
20160122,14,2.69,3.68,2.31
20160122,21,2.6,3.7,2.36
20160122,12,2.92,3.94,2.08
20160122,25,3.04,3.72,2.09
20160122,0,3.14,3.71,2.04
20160121,8,1.84,3.8,3.65
20160121,28,2.84,3.88,2.13
20160121,2,1.64,4.31,4.13
20160121,22,2.7,3.78,2.26
20160121,21,2.39,3.64,2.61
20160121,27,2.31,3.69,2.66
20160121,26,1.75,4.03,3.87
20160121,23,2.38,3.76,2.52
20160121,18,2.25,3.62,2.79
20160121,4,1.88,3.98,3.39
20160120,8,2.21,3.71,2.8
20160120,16,2.08,3.71,3.02
20160120,14,2.41,3.69,2.53
20160119,5,2.08,3.82,2.94
20160119,21,2.56,3.8,2.36
20160119,24,2.4,3.7,2.57
20160119,2,1.66,4.18,4.23
20160119,19,3.24,3.95,1.95
20160119,23,2.32,3.63,2.69
20160119,26,1.78,3.97,3.79
20160119,11,2.0,3.87,3.1
20160118,18,1.96,3.96,3.18
20160118,16,2.07,3.75,3.03
20160118,1,2.09,3.84,2.92
20160118,9,2.13,3.76,2.9
20160118,2,2.15,3.71,2.88
20160117,29,2.37,3.64,2.61
20160117,4,2.0,3.84,3.12
20160117,13,1.77,4.01,3.79
20160117,15,2.0,3.76,3.21
20160117,0,1.87,3.93,3.41
20160117,26,1.9,3.86,3.43
20160117,27,1.97,3.87,3.21
20160116,5,2.23,3.94,2.67
20160116,23,2.42,3.68,2.55
20160116,8,2.23,3.8,2.73
20160116,11,1.86,3.94,3.48
20160116,19,3.71,3.95,1.79
20160116,9,2.42,3.83,2.47
20160116,13,2.27,3.72,2.71
20160116,18,1.79,4.0,3.71
20160116,6,2.21,3.66,2.83
20160116,0,2.53,3.91,2.35
20160115,5,2.39,3.85,2.49
20160115,3,1.76,4.02,3.8
20160115,1,2.24,3.79,2.72
20160115,24,2.75,3.78,2.23
20160115,26,2.03,3.8,3.07
20160115,21,2.77,3.87,2.17
20160114,2,1.79,4.02,3.65
20160114,25,2.62,3.68,2.36
20160114,6,2.21,3.64,2.85
20160114,27,1.98,3.82,3.19
20160114,22,2.6,3.78,2.33
20160114,21,2.67,3.76,2.28
20160114,0,2.53,3.64,2.45
20160114,26,1.66,4.18,4.1
20160113,18,1.93,3.88,3.28
20160113,15,2.56,3.67,2.41
20160113,24,2.49,3.77,2.44
20160113,20,1.97,3.98,3.14
20160112,2,2.06,3.86,3.01
20160112,7,2.7,3.77,2.26
20160112,22,2.01,3.85,3.11
20160112,16,1.73,4.03,4.0
20160112,6,1.8,3.88,3.8
20160112,28,2.18,3.87,2.74
20160112,1,2.75,3.78,2.22
20160112,20,1.96,4.01,3.13
20160111,25,1.75,3.92,3.95
20160111,15,2.55,3.78,2.38
20160111,28,2.8,3.7,2.21
20160111,24,2.1,3.86,2.89
20160110,15,2.68,3.8,2.27
20160110,25,2.13,3.74,2.95
20160110,6,1.94,3.72,3.41
20160110,9,1.8,3.98,3.67
20160110,18,1.79,4.04,3.64
20160110,16,1.87,3.94,3.48
20160109,14,1.83,3.9,3.68
20160109,7,2.63,3.73,2.32
20160109,22,2.69,3.73,2.27
20160109,8,2.09,3.83,2.91
20160109,27,2.35,3.72,2.6
20160109,1,2.37,3.75,2.58
20160109,24,2.49,3.78,2.41
20160109,11,2.08,3.77,2.98
20160109,19,2.45,3.7,2.5
20160109,12,2.49,3.72,2.46
20160108,14,2.26,3.73,2.73
20160108,22,2.73,3.76,2.23
20160108,7,3.01,3.76,2.08
20160108,16,1.67,4.07,4.18
20160108,20,2.2,3.78,2.77
20160108,24,2.71,3.62,2.32
20160107,11,1.76,3.97,3.83
20160107,25,2.18,3.7,2.85
20160107,17,2.12,3.74,2.9
20160107,3,1.86,4.03,3.42
20160107,4,1.92,3.81,3.4
20160107,15,2.55,3.78,2.37
20160107,19,2.59,3.67,2.4
20160106,11,1.96,3.87,3.36
20160106,14,2.72,3.71,2.32
20160106,27,2.45,3.67,2.6
20160106,1,2.16,3.75,2.88
20160106,6,2.02,3.75,3.17
20160105,7,2.81,3.74,2.2
20160105,3,1.89,3.83,3.47
20160105,13,2.44,3.7,2.52
20160105,19,2.64,3.8,2.27
20160105,15,2.99,3.65,2.14
20160105,8,2.75,3.71,2.24
20160105,5,2.41,3.81,2.49
20160105,21,2.27,3.77,2.68
20160104,17,2.04,3.88,3.08
20160104,29,2.77,3.82,2.2
20160104,27,2.37,3.79,2.53
20160104,18,1.78,4.04,3.71
20160104,25,2.53,3.58,2.49
20160103,3,1.97,3.82,3.22
20160103,18,1.79,4.04,3.6
20160103,8,2.44,3.73,2.49
20160103,5,2.58,3.83,2.34
20160102,23,2.13,3.85,2.88
20160102,3,2.07,3.71,3.05
20160102,22,2.68,3.74,2.28
20160102,19,3.12,3.88,1.99
20160102,0,2.34,3.69,2.63
20160102,5,3.03,3.8,2.06
20160102,12,2.2,3.76,2.79
20160102,8,2.25,3.67,2.75
20160102,14,2.7,3.76,2.27
20160102,17,2.16,3.9,2.8
20160102,4,1.79,3.97,3.74
20160102,25,2.84,3.68,2.19
20160101,10,2.63,3.72,2.32
20160101,13,2.23,3.67,2.79
20151231,3,2.64,3.85,2.28
20151231,29,2.85,3.78,2.16
20151231,10,2.81,3.77,2.19
20151231,22,2.06,3.82,2.98
20151231,21,2.65,3.77,2.29
20151231,8,2.19,3.66,2.85
20151231,12,3.13,3.7,2.02
20151231,19,2.83,3.68,2.18
20151231,1,2.14,3.7,3.03
20151230,4,1.98,3.81,3.2
20151230,0,2.15,3.75,2.94
20151230,6,2.14,3.69,3.02
20151230,11,1.88,3.91,3.46
20151230,16,1.63,4.21,4.34
20151229,21,3.34,3.91,1.91
20151229,10,2.43,3.77,2.49
20151229,29,3.0,3.79,2.08
20151229,22,2.08,3.8,2.99
20151229,25,2.17,3.76,2.8
20151229,13,2.1,3.78,2.97
20151229,18,2.0,3.86,3.19
20151229,5,3.31,3.92,1.91
20151229,27,2.47,3.63,2.53
20151229,12,2.61,3.75,2.32
20151228,9,1.83,4.1,3.5
20151228,29,3.01,3.81,2.07
20151228,25,2.18,3.69,2.87
20151228,0,2.17,3.77,2.82
20151228,13,2.02,3.78,3.12
20151228,19,3.23,3.96,1.94
20151227,2,1.93,3.92,3.22
20151227,4,2.04,3.78,3.08
20151227,17,1.78,3.92,3.85
20151227,1,2.32,3.66,2.7
20151227,27,1.73,4.02,3.89
20151227,14,2.02,3.92,3.04
20151227,20,1.85,3.95,3.5
20151227,11,1.86,3.96,3.47
20151227,24,2.55,3.79,2.35
20151226,2,2.06,3.84,3.03
20151226,29,3.58,4.01,1.83
20151226,1,2.02,3.78,3.1
20151226,25,2.03,3.81,3.09
20151226,5,2.38,3.72,2.57
20151226,16,1.73,4.13,3.89
20151226,6,2.23,3.6,2.83
20151226,20,1.82,3.93,3.6
20151226,13,1.9,3.73,3.48
20151222,28,1.86,3.93,3.52
20151222,11,2.32,3.78,2.59
20151222,3,2.3,3.75,2.63
20151222,21,2.25,3.76,2.69
20151222,13,2.08,3.74,3.02
20151222,6,1.92,3.78,3.4
20151222,18,2.16,3.7,2.87
20151222,26,1.83,3.94,3.62
20151222,14,2.06,3.77,3.05
20151222,10,2.03,3.79,3.12
20151221,11,2.07,3.81,2.97
20151221,3,2.65,3.84,2.26
20151221,5,2.37,3.72,2.58
20151221,13,2.02,3.73,3.13
20151221,19,2.78,3.85,2.17
20151221,10,2.18,3.69,2.88
20151221,14,2.89,3.67,2.18
20151221,20,2.05,3.86,2.98
20151220,28,1.98,3.8,3.21
20151220,23,1.85,3.92,3.51
20151220,19,2.54,3.68,2.41
20151220,6,1.8,3.86,3.79
20151220,18,1.96,3.84,3.3
20151220,26,2.0,3.76,3.21
20151219,2,1.88,3.9,3.44
20151219,12,3.23,3.89,1.97
20151219,8,2.22,3.68,2.82
20151219,4,2.38,3.78,2.53
20151219,13,1.99,3.87,3.18
20151219,10,2.87,3.64,2.21
20151219,27,2.03,3.8,3.1
20151219,29,3.16,3.79,1.99
20151219,23,1.87,3.86,3.48
20151219,21,3.34,3.76,1.95
20151218,0,2.3,3.85,2.64
20151218,26,1.79,3.9,3.79
20151218,28,2.16,3.78,2.84
20151218,15,2.26,3.63,2.76
20151218,24,2.45,3.75,2.48
20151218,7,1.94,3.83,3.3
20151217,20,2.33,3.62,2.71
20151217,12,2.58,3.6,2.44
20151217,2,1.69,4.09,4.19
20151217,23,1.75,4.15,3.83
20151217,0,2.2,3.59,2.95
20151217,22,2.29,3.56,2.82
20151217,29,2.43,3.53,2.65
20151217,28,2.69,3.66,2.35
20151217,10,3.08,3.68,2.1
20151217,15,2.26,3.56,2.87
20151217,26,2.22,3.67,2.83
20151216,1,2.08,3.75,3.06
20151216,18,1.73,4.05,4.03
20151215,9,1.79,3.9,3.86
20151215,20,1.67,4.14,4.25
20151215,26,2.08,3.65,3.14
20151215,23,1.88,3.8,3.59
20151215,14,2.61,3.62,2.42
20151215,28,2.16,3.68,2.96
20151215,7,2.57,3.58,2.47
20151215,6,2.55,3.56,2.53
20151215,15,1.96,3.72,3.39
20151215,2,1.69,4.12,4.16
20151215,27,2.31,3.59,2.76
20151214,16,1.82,3.84,3.78
20151214,29,2.94,3.64,2.19
20151214,2,1.83,3.9,3.69
20151214,7,2.87,3.68,2.19
20151214,19,2.61,3.62,2.43
20151213,26,1.85,3.87,3.53
20151213,9,1.81,3.87,3.8
20151213,6,2.04,3.71,3.21
20151212,8,2.07,3.73,3.09
20151212,0,2.45,3.65,2.56
20151212,27,2.48,3.58,2.57
20151212,9,1.8,3.87,3.87
20151212,5,2.27,3.67,2.76
20151212,29,3.08,3.82,2.06
20151212,12,2.89,3.66,2.21
20151212,18,2.08,3.81,3.0
20151212,19,2.38,3.63,2.67
20151212,15,2.03,3.73,3.21
20151211,27,1.82,3.86,3.8
20151211,0,3.22,3.75,2.02
20151211,8,2.99,3.71,2.13
20151211,3,1.87,3.79,3.65
20151211,4,1.71,4.12,4.06
20151211,25,2.66,3.54,2.42
20151211,29,2.67,3.57,2.4
20151210,16,1.99,3.77,3.26
20151210,21,2.3,3.63,2.76
20151210,4,1.89,3.76,3.56
20151210,20,2.01,3.78,3.23
20151210,13,2.23,3.75,2.78
20151210,19,3.05,3.77,2.07
20151210,18,1.83,3.85,3.76
20151209,1,2.82,3.7,2.24
20151209,0,2.78,3.63,2.28
20151209,28,2.79,3.6,2.29
20151209,24,2.13,3.73,2.96
20151208,28,2.54,3.62,2.47
20151208,22,2.0,3.71,3.26
20151208,27,1.77,3.95,3.88
20151208,17,1.73,4.02,4.09
20151208,18,2.26,3.65,2.8
20151208,6,2.51,3.6,2.53
20151208,25,1.98,3.74,3.29
20151208,29,2.92,3.66,2.18
20151208,12,2.85,3.65,2.24
20151207,16,1.83,3.82,3.73
20151207,8,2.52,3.51,2.54
20151207,22,2.33,3.63,2.71
20151206,7,2.02,3.69,3.25
20151206,1,2.08,3.73,3.08
20151206,16,2.26,3.72,2.77
20151206,15,2.38,3.52,2.72
20151206,18,1.85,3.87,3.67
20151206,17,2.2,3.57,2.95
20151206,3,1.74,3.98,4.07
20151205,7,2.71,3.56,2.36
20151205,24,2.35,3.64,2.67
20151205,9,2.05,3.64,3.26
20151205,20,2.32,3.64,2.73
20151205,13,2.94,3.71,2.16
20151205,22,2.45,3.62,2.58
20151205,12,2.35,3.68,2.65
20151205,11,1.78,3.9,3.88
20151205,1,2.04,3.71,3.19
20151205,19,2.86,3.66,2.21
20151204,28,2.29,3.69,2.73
20151204,24,2.7,3.72,2.31
20151204,5,2.92,3.84,2.12
20151204,14,2.37,3.67,2.64
20151204,17,2.1,3.78,3.0
20151204,15,1.96,3.83,3.33
20151204,4,2.3,3.61,2.78
20151203,5,2.71,3.75,2.31
20151203,11,1.7,4.1,4.19
20151203,15,1.91,3.77,3.5
20151203,17,1.86,3.86,3.62
20151203,19,2.6,3.62,2.44
20151203,21,2.9,3.66,2.19
20151203,6,2.16,3.7,2.96
20151203,9,2.09,3.77,3.0
20151202,7,2.29,3.67,2.74
20151202,24,3.05,3.76,2.08
20151202,0,2.33,3.69,2.69
20151202,11,1.97,3.88,3.26
20151201,26,1.81,3.85,3.84
20151201,1,2.31,3.64,2.75
20151201,5,3.21,3.82,2.0
20151201,8,2.04,3.75,3.12
20151201,17,1.81,3.88,3.85
20151201,15,1.92,3.76,3.5
20151201,16,1.88,3.77,3.58
20151201,20,1.99,3.76,3.29
20151201,4,1.99,3.74,3.27
20151201,9,2.11,3.52,3.2
20151130,26,2.24,3.66,2.83
20151130,2,2.39,3.59,2.65
20151130,9,2.02,3.62,3.35
20151130,27,1.76,4.03,3.88
20151129,15,2.03,3.71,3.22
20151128,21,2.11,3.65,3.05
20151128,18,2.84,3.69,2.23
20151128,3,2.24,3.62,2.87
20151128,23,1.85,3.85,3.65
20151128,5,2.55,3.65,2.46
20151128,16,1.77,3.94,3.94
20151128,20,1.73,3.92,4.1
20151128,6,1.99,3.73,3.29
20151128,2,1.94,3.87,3.35
20151128,12,2.29,3.64,2.76
20151128,19,2.93,3.75,2.13
20151128,4,1.79,3.92,3.8
20151127,23,2.39,3.58,2.66
20151127,26,2.05,3.72,3.17
20151127,2,1.89,3.88,3.52
20151127,12,2.7,3.66,2.36
20151127,27,2.62,3.68,2.42
20151127,1,2.81,3.5,2.36
20151127,13,2.76,3.59,2.31
20151127,21,2.6,3.71,2.41
20151127,7,2.21,3.78,2.87
20151127,3,1.94,3.83,3.37
20151127,22,3.16,3.7,2.05
20151127,0,2.47,3.61,2.55
20151125,21,2.45,3.66,2.56
20151125,18,2.32,3.61,2.74
20151125,10,2.62,3.61,2.43
20151125,4,1.8,3.84,3.85
20151125,29,2.29,3.59,2.81
20151125,24,2.24,3.7,2.81
20151125,22,3.15,3.76,2.04
20151125,2,2.28,3.68,2.76
20151125,26,2.13,3.73,2.96
20151125,20,2.33,3.38,2.9
20151125,13,2.14,3.74,2.96
20151125,14,2.4,3.63,2.63
20151125,3,1.84,3.83,3.72
20151124,23,2.02,3.73,3.2
20151124,18,1.91,3.86,3.42
20151123,9,2.04,3.65,3.25
20151123,29,2.83,3.67,2.24
20151123,24,2.95,3.59,2.19
20151123,14,3.23,3.8,2.0
20151123,22,2.17,3.68,2.95
20151123,27,2.26,3.64,2.82
20151123,2,1.68,4.19,4.18
20151122,6,2.13,3.63,3.04
20151122,12,2.06,3.71,3.14
20151122,28,2.38,3.47,2.74
20151122,29,3.11,3.68,2.09
20151121,21,2.55,3.58,2.49
20151121,16,1.79,3.94,3.81
20151121,22,2.4,3.61,2.65
20151121,25,2.01,3.72,3.27
20151121,11,1.79,3.85,3.9
20151121,0,3.01,3.7,2.12
20151121,4,2.05,3.7,3.14
20151121,28,2.23,3.63,2.86
20151121,10,2.2,3.59,2.95
20151121,9,1.82,3.81,3.8
20151121,17,1.98,3.72,3.34
20151120,21,3.05,3.71,2.1
20151120,6,2.32,3.61,2.73
20151120,29,2.63,3.54,2.45
20151120,13,2.29,3.67,2.74
20151120,11,2.29,3.66,2.76
20151120,22,3.31,3.57,2.05
20151119,16,1.78,3.88,3.97
20151119,10,2.46,3.56,2.59
20151119,17,1.77,3.98,3.86
20151119,20,2.16,3.63,3.0
20151119,0,2.7,3.58,2.38
20151119,8,2.31,3.61,2.76
20151119,28,2.84,3.66,2.23
20151119,9,1.89,3.78,3.58
